"","uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","collectDate","cnSampleID","cnSampleCode","sampleType","d15N","d13C","nitrogenPercent","carbonPercent","CNratio","cnIsotopeQF","cnPercentQF","isotopeAccuracyQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF","publicationDate"
"1187","51fd9b37-3269-478f-91de-c256bfb15140",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.30.LIVE.<2MM",NA,"vegetation",3.6,-26.9,0.8,43,53.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1188","f840937a-7a76-453e-8b39-a1c0c690ccdc",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.100.DEAD.<2MM",NA,"vegetation",1.8,-27.8,0.8,33.2,42.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1189","f257813c-d024-4313-ba4b-b5e81c728fa5",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.30.LIVE.<2MM",NA,"vegetation",2.2,-27.1,0.8,47.2,58.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1190","308ef107-1dd3-49be-8304-482ad67ab925",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.10.DEAD.<2MM",NA,"vegetation",1.4,-26.2,1.3,46.2,34.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1191","54f52543-119f-4532-b2ce-1f586a6ed6a9",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.100.DEAD.<2MM",NA,"vegetation",3,-27.1,1.05,49.55,49,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1192","8c441778-d231-48fd-b135-3ba66deebfae",2017-04-01,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.10.LIVE.>2MM",NA,"vegetation",1.1,-26.5,0.5,47.4,90.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1193","2c3c0402-3016-499f-8348-504b983a9957",2017-03-25,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.40.DEAD.<2MM",NA,"vegetation",2.7,-27.7,0.9,41.7,46.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1194","b1de9985-5aa3-49f6-b2b8-f4d8edbf5690",2017-03-25,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.60.DEAD.<2MM",NA,"vegetation",3.1,-27.8,0.8,36.8,45,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance",NA,NA,1,"N amplitude below threshold for reliable data.All of sample used.","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1195","4f632edd-27be-4301-b9aa-72c84ea52729",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.10.LIVE.>2MM",NA,"vegetation",0.6,-26.6,0.5,47.9,90.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1196","4d40660b-6cf2-4b71-82f3-6c103ae0deaa",2017-03-22,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.20.DEAD.<2MM",NA,"vegetation",-5.7,-28.1,0.8,42,50.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1197","dad57aa5-b423-4367-a7e5-5e39828fc306",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.90.LIVE.<2MM",NA,"vegetation",2.1,-27.2,1,38.8,38.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1198","ca75ab16-1a03-4eb6-a6fe-17a64630e998",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.10.LIVE.<2MM",NA,"vegetation",2.5,-26.8,0.8,49.2,61.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1199","984d4171-6c9c-4532-8cda-657ba831477d",2017-03-22,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.10.LIVE.<2MM",NA,"vegetation",2.9,-27,0.9,47.4,51.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1200","d31c9754-a81c-4dad-bed9-a3171e113e6b",2017-03-25,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.70.LIVE.<2MM",NA,"vegetation",2.6,-26.9,0.9,50.6,58.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1201","beb0d71b-d67c-4883-a68b-c83b15a1cc29",2017-03-25,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.80.DEAD.<2MM",NA,"vegetation",0.3,-28.6,0.7,40.4,55.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1202","d56766ab-79cd-4c09-b896-46d3647addcc",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.20.LIVE.>2MM",NA,"vegetation",0.1,-27.3,0.9,47.4,53.6,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1203","a86489eb-a254-4eda-acc6-2cc29349a12b",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.100.LIVE.<2MM",NA,"vegetation",2.9,-26.7,1.4,37.1,26,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1204","ef623aad-2e3e-47fc-bb08-7894c57c2095",2017-03-25,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.60.DEAD.<2MM",NA,"vegetation",0.7,-27.2,0.5,49.9,105.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1205","ae4cb1c7-c851-48f8-b4df-51a63d6490b5",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.70.DEAD.<2MM",NA,"vegetation",2.4,-25.9,1.1,49.2,44.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1206","cefb2ff6-02fe-47bc-b3fb-a651fdab72c2",2017-03-25,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.100.LIVE.<2MM",NA,"vegetation",2.4,-27.5,0.7,33.9,45.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1207","f0077e56-c45a-44c3-81e8-792f440e9e0c",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.40.LIVE.>2MM",NA,"vegetation",2.3,-28.9,0.5,49.8,102.6,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1208","b6552734-ecc2-492d-938d-ce57483d879d",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.30.DEAD.<2MM",NA,"vegetation",1.8,-27.2,0.6,26,41,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1209","3c4175d8-315d-438d-8b7d-53b227960a7c",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.40.LIVE.<2MM",NA,"vegetation",3.7,-27.3,1,48.6,50.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1210","61c3899d-b647-44e9-80b7-ff4a0ccbe10c",2017-03-22,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.10.DEAD.<2MM",NA,"vegetation",-4.9,-28.1,0.9,43.7,50.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1211","6729f27d-9a80-491b-83f1-199269760efa",2017-04-01,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.0.DEAD.>2MM",NA,"vegetation",-3.2,-28.8,1.6,51.6,31.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1212","b53f8088-8749-4b82-9941-d9bfe9db01e9",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.80.LIVE.<2MM",NA,"vegetation",0.6,-29.2,0.6,39.6,61.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1213","962d8641-13d2-4684-84e0-67323dc210aa",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.40.LIVE.<2MM",NA,"vegetation",3.3,-26.8,0.8,30,40,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1214","6c7430b6-a421-486c-b35a-9335c1b2754a",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.2.20.LIVE.>2MM",NA,"vegetation",1.5,-26.6,0.6,45.7,70.6,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1215","fd2c9232-31e0-456e-85bd-dfa36e0894f7",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.3.40.DEAD.<2MM",NA,"vegetation",2.2,-28,0.8,44.2,52.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1216","414c7c3c-25b8-4d09-baf9-e4dd663153fe",2017-02-06,"MEGAPT100982","D07","MLBS",NA,NA,2013-12-02 17:00:00,"MLBS.1.90.LIVE.<2MM",NA,"vegetation",1.5,-26.9,0.8,44.3,54.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T022109Z"
"1217","bc284ec3-856b-427f-a107-4f499dca752a",2017-03-25,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.20.LIVE.<2MM",NA,"vegetation",-2.5,-28.7,0.5,46,86.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1218","877087db-f6f6-4844-a5c2-544e277482be",2017-03-01,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.3.10.DEAD.<2MM",NA,"vegetation",-1.7,-27,1.3,42.5,32.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1219","618d59b5-a167-454c-b850-3d346c4857cf",2017-02-28,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.2.30.LIVE<2MM",NA,"vegetation",0.1,-29,0.6,31.5,50.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1220","cb5a69e7-793a-4332-ac23-47d6ab0857a1",2017-03-31,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.3.80.LIVE.<2MM",NA,"vegetation",-3.7,-27.4,1,40.2,40.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1221","b0b0aaec-4bfd-4ee6-a5ae-b5ffc0bd4020",2017-03-26,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.40.LIVE.<2MM",NA,"vegetation",-2.3,-28.6,0.4,31.5,82.6,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1222","e54115de-2634-4c96-84a3-a49b62a29e9a",2017-02-28,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.2.40.LIVE.<2MM",NA,"vegetation",-0.4,-28.5,0.5,32.3,61.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1223","3f020964-7e0d-41e7-b3fb-b09596f83b46",2017-03-31,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.2.80.LIVE.>2MM",NA,"vegetation",-4.4,-28.3,0.3,38,129.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1224","3d8d149c-b08a-4dc0-9b24-017e6ee06893",2017-02-28,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.90.DEAD.<2MM",NA,"vegetation",-1.7,-28.4,0.85,37.1,42.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1225","cc275cea-2d3d-4f4d-9601-d62002e0cf4b",2017-03-01,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.3.30.DEAD.<2MM",NA,"vegetation",-0.9,-29.3,1.1,43.2,40,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1226","d1dd24d7-02a0-41ec-8cbf-217b37873518",2017-03-26,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.40.LIVE.>2MM",NA,"vegetation",-4.2,-29.2,0.3,46.9,142.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1227","0d755610-78df-4a8c-9b6b-c84b44125742",2017-03-25,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.30.LIVE.>2MM",NA,"vegetation",-3.6,-27,0.3,47.3,144.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1228","bebbc5dd-39d6-4be9-9f75-a5de2e32a3a4",2017-03-31,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.3.0.DEAD.<2MM",NA,"vegetation",-3.4,-31.1,0.6,38.4,68.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1229","ae05ee4d-a245-48d5-aa09-65ba5f3d0c0c",2017-03-26,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.2.10.LIVE.>2MM",NA,"vegetation",-2.4,-25.7,0.4,48,126.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1230","663c28f8-b991-47a6-b57f-e3b6419c5810",2017-03-01,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.3.20.LIVE.<2MM",NA,"vegetation",0,-29,0.6,27.9,48.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1231","7e61743b-bf10-4e1d-a624-45a5f4ab10a7",2017-02-28,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.2.70.DEAD.<2MM",NA,"vegetation",-1.5,-26.1,0.5,49.6,96.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance",NA,NA,1,"N amplitude below threshold for reliable data.All of sample used.","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1232","e77aa1bf-9479-437f-aad0-45ff21e6b332",2017-03-26,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.100.LIVE.<2MM",NA,"vegetation",-2.3,-28.8,0.3,21,63.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1233","ab012343-efce-4323-9fc7-c5e293ce0014",2017-02-28,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.120.LIVE.<2MM",NA,"vegetation",-1.5,-29,0.6,44.8,74.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1234","0940c303-ed80-4981-b27a-5440cc23da34",2017-03-25,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.10.LIVE.>2MM",NA,"vegetation",-4.2,-27.8,0.3,47.5,136.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1235","f9aa3a6b-4596-4e1f-b70a-3d0bd4627d8c",2017-03-26,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.120.LIVE.>2MM",NA,"vegetation",-2.6,-28.9,0.4,48.3,108.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1236","474cc276-65fa-47a7-b9e6-257b5b66d678",2017-02-28,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.1.60.DEAD.<2MM",NA,"vegetation",-0.8,-29,0.6,45.6,72,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance",NA,NA,1,"N amplitude below threshold for reliable data.All of sample used.","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
"1237","6af5b4bc-f9dd-4a4d-9a91-ee11f15b07c9",2017-03-01,"MEGAPT100988","D07","ORNL",NA,NA,2013-09-23 16:00:00,"ORNL.3.10.LIVE.<2MM",NA,"vegetation",-2,-29.6,0.6,48.1,76,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T021909Z"
